,zespol,slupek,nazwa_zespolu,id_ulicy,szer_geo,dlug_geo,kierunek,obowiazuje_od
272,1075,04,Namysłowska,2001,52.267065,21.031534,rondo Żaba,2023-10-14 00:00:00.0
273,1075,52,Namysłowska,null,52.266287,21.029394,null,2023-10-14 00:00:00.0
274,1075,54,Namysłowska,null,52.266063,21.031000,null,2023-10-14 00:00:00.0
275,1076,01,11 Listopada,1301,52.266563,21.037797,Bródnowska,2023-10-14 00:00:00.0
276,1076,02,11 Listopada,2017,52.267046,21.038547,Kamienna,2023-10-14 00:00:00.0
277,1076,53,11 Listopada,null,52.266448,21.040122,null,2023-10-14 00:00:00.0
278,1077,01,rondo Żaba,2104,52.269314,21.038485,11 Listopada,2023-10-14 00:00:00.0
279,1077,02,rondo Żaba,2104,52.269214,21.038952,Rogowska,2023-10-14 00:00:00.0
280,1077,03,rondo Żaba,1701,52.269172,21.036939,Bródnowska,2023-10-14 00:00:00.0
281,1077,04,rondo Żaba,1701,52.269538,21.036557,Staniewicka,2023-10-14 00:00:00.0
282,1077,05,rondo Żaba,1701,52.269301,21.036352,Starzyńskiego,2023-10-14 00:00:00.0
283,1077,06,rondo Żaba,1701,52.269523,21.036813,Staniewicka,2023-10-14 00:00:00.0
284,1077,07,rondo Żaba,1701,52.269139,21.036872,Namysłowska,2023-10-14 00:00:00.0
285,1077,58,rondo Żaba,null,52.268611,21.038102,null,2023-10-14 00:00:00.0
286,1077,59,rondo Żaba,null,52.268611,21.038102,null,2023-10-14 00:00:00.0
287,1078,01,Staniewicka,1701,52.272703,21.032576,rondo Żaba,2023-10-14 00:00:00.0
288,1078,02,Staniewicka,1701,52.273903,21.031967,Pożarowa,2023-10-14 00:00:00.0
289,1078,03,Staniewicka,1701,52.273599,21.031907,rondo Żaba,2023-10-14 00:00:00.0
290,1078,04,Staniewicka,1701,52.273952,21.031614,Pożarowa,2023-10-14 00:00:00.0
291,1079,01,Pożarowa,1701,52.277687,21.027848,Staniewicka,2023-10-14 00:00:00.0
292,1079,02,Pożarowa,1701,52.279006,21.027433,Budowlana,2023-10-14 00:00:00.0
293,1079,03,Pożarowa,1701,52.278488,21.027450,Staniewicka,2023-10-14 00:00:00.0
294,1079,04,Pożarowa,1701,52.278087,21.027799,Budowlana,2023-10-14 00:00:00.0
295,1079,05,Pożarowa,null,52.277975,21.026430,null,2023-10-14 00:00:00.0
296,1080,01,Budowlana,1701,52.280213,21.025979,Pożarowa,2023-10-14 00:00:00.0
297,1080,02,Budowlana,2510,52.281617,21.025505,Bartnicza,2023-10-14 00:00:00.0
298,1080,03,Budowlana,1567,52.280985,21.026509,Pożarowa,2023-10-14 00:00:00.0
299,1080,04,Budowlana,1567,52.281172,21.027365,Julianowska,2023-10-14 00:00:00.0
300,1080,06,Budowlana,null,52.281132,21.026747,null,2023-10-14 00:00:00.0
301,1080,54,Budowlana,null,52.280233,21.026219,null,2023-11-01 00:00:00.0
302,1082,00,Julianowska,null,52.284307,21.033294,null,2023-10-14 00:00:00.0
303,1082,01,Julianowska,1901,52.284732,21.033010,Budowlana,2023-10-14 00:00:00.0
304,1082,02,Julianowska,1901,52.285142,21.032797,Bartnicza,2023-10-14 00:00:00.0
305,1082,53,Julianowska,null,52.284176,21.033574,null,2023-10-14 00:00:00.0
306,1082,54,Julianowska,null,52.285750,21.032549,null,2023-10-14 00:00:00.0
307,1083,01,Rembielińska,0211,52.288112,21.029675,Wysockiego,2023-10-14 00:00:00.0
308,1083,02,Rembielińska,2511,52.288458,21.031435,Chodecka,2023-10-14 00:00:00.0
309,1083,03,Rembielińska,1901,52.288546,21.030407,Julianowska,2023-10-14 00:00:00.0
310,1083,04,Rembielińska,1901,52.288034,21.030820,Poborzańska,2023-10-14 00:00:00.0
311,1083,06,Rembielińska,0211,52.288098,21.030107,______________________________,2023-10-14 00:00:00.0
312,1083,56,Rembielińska,null,52.288937,21.030377,null,2023-10-14 00:00:00.0
313,1083,57,Rembielińska,null,52.287348,21.031405,null,2023-10-14 00:00:00.0
314,1083,58,Rembielińska,null,52.288898,21.030404,null,2023-10-14 00:00:00.0
315,1084,01,Poborzańska,1901,52.290327,21.029188,Bartnicza,2023-10-14 00:00:00.0
316,1084,02,Poborzańska,1901,52.289921,21.029526,Metro Bródno,2023-10-14 00:00:00.0
317,1085,01,Metro Bródno,1901,52.293889,21.026742,Poborzańska,2023-10-14 00:00:00.0
318,1085,02,Metro Bródno,1901,52.293082,21.027366,Toruńska,2023-10-14 00:00:00.0
319,1085,03,Metro Bródno,1214,52.293511,21.031369,Rembielińska,2023-10-14 00:00:00.0
320,1085,04,Metro Bródno,1214,52.293424,21.028459,Łabiszyńska,2023-10-14 00:00:00.0
321,1085,05,Metro Bródno,0235,52.293504,21.026380,św.Hieronima,2023-10-14 00:00:00.0
322,1085,06,Metro Bródno,1214,52.293026,21.033482,Park Bródnowski,2023-10-14 00:00:00.0
323,1085,07,Metro Bródno,null,52.292698,21.027752,Bartnicza,2023-10-14 00:00:00.0
324,1085,08,Metro Bródno,null,52.294074,21.026949,null,2023-10-14 00:00:00.0
325,1085,10,Metro Bródno,1401,52.293791,21.032605,Suwalska,2023-10-14 00:00:00.0
326,1085,11,Metro Bródno,1214,52.293581,21.030403,Rembielińska,2023-10-14 00:00:00.0
327,1085,13,Metro Bródno,1214,52.293535,21.030980,Rembielińska,2023-10-14 00:00:00.0
328,1085,14,Metro Bródno,1214,52.293471,21.027874,Łabiszyńska,2023-10-14 00:00:00.0
329,1085,15,Metro Bródno,0235,52.293425,21.026118,św.Hieronima,2023-10-14 00:00:00.0
330,1086,01,Toruńska,null,52.296728,21.024856,null,2023-10-14 00:00:00.0
331,1086,02,Toruńska,null,52.298021,21.024023,null,2023-10-14 00:00:00.0
332,1086,03,Toruńska,1901,52.296561,21.024724,Metro Bródno,2023-10-14 00:00:00.0
333,1086,04,Toruńska,1901,52.296890,21.024542,Annopol,2023-10-14 00:00:00.0
334,1086,05,Toruńska,2205,52.297334,21.023333,Pelcowizna,2023-10-14 00:00:00.0
335,1086,06,Toruńska,2205,52.297297,21.025316,Łabiszyńska,2023-10-14 00:00:00.0
336,1087,01,Annopol,null,52.298487,21.021703,Toruńska,2023-10-14 00:00:00.0
337,1087,02,Annopol,0104,52.298511,21.021790,Toruńska,2023-10-14 00:00:00.0
338,1087,03,Annopol,0104,52.298540,21.021882,Toruńska,2023-10-14 00:00:00.0
339,1087,04,Annopol,0104,52.298584,21.022082,Toruńska,2023-10-14 00:00:00.0
340,1088,01,Inowłodzka,null,52.300638,21.021807,null,2023-10-14 00:00:00.0
341,1088,02,Inowłodzka,null,52.301604,21.021188,null,2023-10-14 00:00:00.0
342,1088,03,Inowłodzka,0104,52.301462,21.021030,Toruńska,2023-10-14 00:00:00.0
343,1088,04,Inowłodzka,0104,52.300960,21.021472,Odlewnicza,2023-10-14 00:00:00.0
344,1089,01,Odlewnicza,null,52.305149,21.018406,null,2023-10-14 00:00:00.0
345,1089,02,Odlewnicza,0104,52.306267,21.017632,Faradaya,2023-10-14 00:00:00.0
346,1089,03,Odlewnicza,0104,52.305118,21.018286,Inowłodzka,2023-10-14 00:00:00.0
347,1089,04,Odlewnicza,0104,52.305542,21.018018,Faradaya,2023-10-14 00:00:00.0
348,1089,05,Odlewnicza,1727,52.305630,21.017150,Faradaya,2023-10-14 00:00:00.0
349,1089,52,Odlewnicza,null,52.305662,21.017508,null,2023-10-14 00:00:00.0
350,1089,62,Odlewnicza,null,52.305662,21.017508,null,2023-10-14 00:00:00.0
351,1090,01,Faradaya,0104,52.308341,21.015844,Odlewnicza,2023-10-14 00:00:00.0
352,1090,02,Faradaya,0104,52.309369,21.015137,Żerań Wschodni,2023-10-14 00:00:00.0
353,1090,03,Faradaya,0104,52.308453,21.015926,Odlewnicza,2023-10-14 00:00:00.0
354,1090,04,Faradaya,null,52.309002,21.015664,Żerań Wschodni,2023-10-14 00:00:00.0
355,1090,54,Faradaya,null,52.308083,21.016256,null,2023-10-14 00:00:00.0
356,1091,01,Żerań Wschodni,0104,52.311068,21.012868,Faradaya,2023-10-14 00:00:00.0
357,1091,02,Żerań Wschodni,null,52.311127,21.012820,null,2023-10-14 00:00:00.0
358,1091,03,Żerań Wschodni,0104,52.311115,21.012548,Faradaya,2023-10-14 00:00:00.0
359,1091,04,Żerań Wschodni,0104,52.310638,21.014370,______________________________,2023-10-14 00:00:00.0
360,1091,06,Żerań Wschodni,0104,52.309909,21.015913,Szlachecka,2023-10-14 00:00:00.0
361,1091,71,Żerań Wschodni,0104,52.310297,21.014133,______________________________,2023-10-14 00:00:00.0
362,1092,01,Fabryka Pomp,1526,52.303011,21.009646,Chłodnia,2023-10-14 00:00:00.0
363,1092,02,Fabryka Pomp,1526,52.303942,21.009157,Daniszewska,2023-10-14 00:00:00.0
364,1092,04,Fabryka Pomp,1727,52.303544,21.010110,Faradaya,2023-10-14 00:00:00.0
365,1093,01,Daniszewska,1526,52.306737,21.006890,Fabryka Pomp,2023-10-14 00:00:00.0
366,1093,02,Daniszewska,1526,52.306604,21.007096,Marywilska-Las,2023-10-14 00:00:00.0
367,1094,01,Marywilska-Las,1526,52.308760,21.005370,Daniszewska,2023-10-14 00:00:00.0
368,1094,02,Marywilska-Las,1526,52.309456,21.004936,PKP Żerań,2023-10-14 00:00:00.0
369,1095,01,PKP Żerań,1526,52.313755,21.001456,Marywilska-Las,2023-10-14 00:00:00.0
370,1095,02,PKP Żerań,1526,52.313943,21.001414,os.Marywilska,2023-10-14 00:00:00.0
371,1095,03,PKP Żerań,1839,52.313448,21.001382,Cementownia,2023-10-14 00:00:00.0
372,1095,04,PKP Żerań,1839,52.313614,21.002299,Płytowa,2023-10-14 00:00:00.0
373,1095,05,PKP Żerań,1839,52.312491,20.999172,Cementownia,2023-10-14 00:00:00.0
374,1095,06,PKP Żerań,1839,52.312732,21.000043,Marywilska,2023-10-14 00:00:00.0
375,1095,07,PKP Żerań,1839,52.313925,21.002903,os.Marywilska,2023-10-14 00:00:00.0
376,1096,01,os.Marywilska,1526,52.315861,20.999731,PKP Żerań,2023-10-14 00:00:00.0
377,1096,02,os.Marywilska,1526,52.316792,20.999213,Marcelin,2023-10-14 00:00:00.0
378,1096,04,os.Marywilska,1526,52.316222,21.000433,Marcelin,2023-10-14 00:00:00.0
379,1096,53,os.Marywilska,null,52.316154,21.000433,null,2023-10-14 00:00:00.0
380,1097,01,Marcelin,1526,52.319208,20.997197,os.Marywilska,2023-10-14 00:00:00.0
381,1097,02,Marcelin,1526,52.319963,20.996840,Smugowa,2023-10-14 00:00:00.0
382,1097,03,Marcelin,1526,52.318393,20.998710,os.Marywilska,2023-10-14 00:00:00.0
383,1097,04,Marcelin,1526,52.317872,20.999058,PKP Żerań,2023-10-14 00:00:00.0
384,1097,05,Marcelin,1526,52.319459,20.997756,Marcelin,2023-10-14 00:00:00.0
385,1098,01,Smugowa,1526,52.324397,20.993429,Marcelin,2023-10-14 00:00:00.0
386,1098,02,Smugowa,0323,52.325293,20.992778,Zyndrama z Maszkowic,2023-10-14 00:00:00.0
387,1099,01,Zyndrama z Maszkowic,0323,52.327128,20.991184,Smugowa,2023-10-14 00:00:00.0
388,1099,02,Zyndrama z Maszkowic,0323,52.327826,20.990793,Śpiewaków,2023-10-14 00:00:00.0
389,1100,01,Insurekcji,1714,52.341515,20.988430,Bohaterów,2023-10-14 00:00:00.0
390,1100,02,Insurekcji,1714,52.341997,20.987754,Parowozowa,2023-10-14 00:00:00.0
391,1101,01,Parowozowa,1714,52.345235,20.982534,Insurekcji,2023-10-14 00:00:00.0
392,1101,02,Parowozowa,1714,52.344928,20.983110,Starego Dębu,2023-10-14 00:00:00.0
393,1102,01,Polfa,0704,52.315433,20.981632,Płochocińska,2023-10-14 00:00:00.0
394,1102,02,Polfa,0704,52.315150,20.981972,Obrazkowa,2023-10-14 00:00:00.0
395,1103,01,Fletniowa,1233,52.335164,20.975573,Krokwi,2023-10-14 00:00:00.0
396,1103,02,Fletniowa,1233,52.335002,20.976822,PKP Płudy,2023-10-14 00:00:00.0
397,1104,01,PKP Płudy,1233,52.334447,20.985652,Fletniowa,2023-10-14 00:00:00.0
398,1104,02,PKP Płudy,1233,52.334401,20.985815,Sadkowska,2023-10-14 00:00:00.0
399,1104,03,PKP Płudy,0223,52.335056,20.986378,Zyndrama z Maszkowic,2023-10-14 00:00:00.0
400,1104,04,PKP Płudy,0223,52.335665,20.987527,Sadkowska,2023-10-14 00:00:00.0
401,1104,06,PKP Płudy,0323,52.333783,20.986367,Sadkowska,2023-10-14 00:00:00.0
402,1105,01,Ołówkowa,0223,52.338677,20.992465,Sadkowska,2023-10-14 00:00:00.0
403,1105,02,Ołówkowa,0223,52.339292,20.993431,Wałuszewska,2023-10-14 00:00:00.0
404,1105,04,Ołówkowa,1714,52.339294,20.992056,Insurekcji,2023-10-14 00:00:00.0
405,1106,01,Wałuszewska,2520,52.344171,20.995329,Ołówkowa,2023-10-14 00:00:00.0
406,1106,02,Wałuszewska,0223,52.343053,20.994504,Żyrardowska,2023-10-14 00:00:00.0
407,1107,01,Żyrardowska,2806,52.344816,20.998343,Wałuszewska,2023-10-14 00:00:00.0
408,1107,02,Żyrardowska,2520,52.344935,20.996919,Ambaras,2023-10-14 00:00:00.0
409,1108,01,Ambaras,2806,52.340877,20.999684,Żyrardowska,2023-10-14 00:00:00.0
410,1108,02,Ambaras,2806,52.340507,20.999615,Zegarynki,2023-10-14 00:00:00.0
411,1109,01,Zegarynki,2806,52.337428,20.999368,Ambaras,2023-10-14 00:00:00.0
412,1109,02,Zegarynki,2612,52.337855,20.999107,Białołęka Dworska,2023-10-14 00:00:00.0
413,1110,01,Białołęka Dworska,0327,52.336240,21.004277,Zegarynki,2023-10-14 00:00:00.0
414,1110,02,Białołęka Dworska,2612,52.336354,21.002722,Areszt Śledczy Białołęka,2023-10-14 00:00:00.0
415,1111,01,Czeremchowa,1517,52.337306,20.964922,Henryków,2023-10-14 00:00:00.0
416,1111,02,Czeremchowa,1517,52.337844,20.965737,Orchowiecka,2023-10-14 00:00:00.0
417,1112,01,Orchowiecka,1517,52.342882,20.972521,Czeremchowa,2023-10-14 00:00:00.0
418,1112,02,Orchowiecka,1517,52.343577,20.973115,Parcelacyjna,2023-10-14 00:00:00.0
419,1113,01,Parcelacyjna,1517,52.346604,20.975431,Orchowiecka,2023-10-14 00:00:00.0
420,1113,03,Parcelacyjna,1989,52.347262,20.975084,Brzezińska,2023-10-14 00:00:00.0
421,1114,01,Polnych Kwiatów,1517,52.349868,20.977711,Starego Dębu,2023-10-14 00:00:00.0
422,1114,02,Polnych Kwiatów,1517,52.350016,20.978147,Brzezińska,2023-10-14 00:00:00.0
423,1115,01,Raciborska,1911,52.353151,20.984354,Brzezińska,2023-10-14 00:00:00.0
424,1116,01,Choszczówka,1911,52.355499,20.982328,Mehoffera,2023-10-14 00:00:00.0
425,1117,01,Chęcińska,1517,52.332413,20.958144,Hanki Ordonówny,2023-10-14 00:00:00.0
426,1117,02,Chęcińska,1517,52.332886,20.958860,Henryków,2023-10-14 00:00:00.0
427,1118,01,Leśnej Polanki,1517,52.330582,20.955643,Majolikowa,2023-10-14 00:00:00.0
428,1118,02,Leśnej Polanki,1517,52.330102,20.954995,Hanki Ordonówny,2023-10-14 00:00:00.0
429,1119,01,Talarowa,1517,52.326177,20.949485,Erazma z Zakroczymia,2023-10-14 00:00:00.0
430,1119,02,Talarowa,1517,52.327020,20.950702,Majolikowa,2023-10-14 00:00:00.0
431,1120,01,Nowodworska,1625,52.320643,20.940360,Mehoffera,2023-10-14 00:00:00.0
432,1120,02,Nowodworska,null,52.321196,20.942371,null,2023-10-14 00:00:00.0
433,1120,03,Nowodworska,1517,52.320634,20.941346,Odkryta,2023-10-14 00:00:00.0
434,1121,01,Czerwińska,0310,52.289196,21.066307,Młodzieńcza,2023-10-14 00:00:00.0
435,1121,02,Czerwińska,0310,52.288545,21.065596,Blokowa,2023-10-14 00:00:00.0
436,1122,02,Stare Świdry,1538,52.313236,20.964520,Porajów,2023-10-14 00:00:00.0
437,1122,03,Stare Świdry,1992,52.313101,20.965554,"Zgrupowania AK ""Kampinos""",2023-10-14 00:00:00.0
438,1122,04,Stare Świdry,1992,52.313358,20.966224,Światowida,2023-10-14 00:00:00.0
439,1123,01,Stanisławów,1108,52.393502,21.033444,Przyleśna,2023-10-14 00:00:00.0
440,1123,02,Stanisławów,1108,52.394458,21.034033,Aleksandrów,2023-10-14 00:00:00.0
441,1124,01,Wartka,1839,52.309522,20.988234,Modlińska,2023-10-14 00:00:00.0
442,1124,02,Wartka,1839,52.309952,20.989893,Cementownia,2023-10-14 00:00:00.0
443,1125,01,Cementownia,1839,52.310798,20.992396,Wartka,2023-10-14 00:00:00.0
444,1125,02,Cementownia,1839,52.311545,20.995757,PKP Żerań,2023-10-14 00:00:00.0
445,1125,51,Cementownia,null,52.310543,20.991687,null,2023-10-14 00:00:00.0
446,1126,01,Płytowa,1839,52.316558,21.011764,PKP Żerań,2023-10-14 00:00:00.0
447,1126,02,Płytowa,1839,52.317066,21.013812,Zaplecze,2023-10-14 00:00:00.0
448,1126,03,Płytowa,1892,52.317715,21.012437,Kupiecka,2023-10-14 00:00:00.0
449,1127,01,Zaplecze,1839,52.318660,21.018830,Płytowa,2023-10-14 00:00:00.0
450,1127,02,Zaplecze,1839,52.318811,21.019960,Zakłady Zbożowe,2023-10-14 00:00:00.0
451,1128,01,Zakłady Zbożowe,1839,52.320748,21.023607,Zaplecze,2023-10-14 00:00:00.0
452,1128,02,Zakłady Zbożowe,1839,52.321552,21.025133,Bruszewska,2023-10-14 00:00:00.0
453,1129,01,Bruszewska,1839,52.327496,21.028882,Zakłady Zbożowe,2023-10-14 00:00:00.0
454,1129,02,Bruszewska,1839,52.327045,21.029020,Nowiny,2023-10-14 00:00:00.0
455,1130,01,Nowiny,1839,52.332860,21.029947,Bruszewska,2023-10-14 00:00:00.0
456,1130,02,Nowiny,1839,52.333799,21.029857,Tomaszew,2023-10-14 00:00:00.0
457,1131,01,Tomaszew,1839,52.338692,21.028890,Nowiny,2023-10-14 00:00:00.0
458,1131,02,Tomaszew,1839,52.339807,21.028850,Wilkowiecka,2023-10-14 00:00:00.0
459,1132,01,Szamocin,1839,52.348728,21.028892,Wilkowiecka,2023-10-14 00:00:00.0
460,1132,02,Szamocin,1839,52.349713,21.029216,Kobiałka,2023-10-14 00:00:00.0
461,1133,01,Kobiałka,1839,52.354834,21.028214,Szamocin,2023-10-14 00:00:00.0
462,1133,02,Kobiałka,1839,52.356202,21.028670,Długorzeczna,2023-10-14 00:00:00.0
463,1133,04,Kobiałka,2960,52.356060,21.030115,Mochtyńska,2023-10-14 00:00:00.0
464,1134,01,Długorzeczna,1839,52.362086,21.027760,Kobiałka,2023-10-14 00:00:00.0
465,1134,02,Długorzeczna,1839,52.363058,21.027936,Grabina,2023-10-14 00:00:00.0
466,1135,01,Grabina,1108,52.364708,21.028094,Długorzeczna,2023-10-14 00:00:00.0
467,1135,02,Grabina,1108,52.365630,21.028404,Gazownia,2023-10-14 00:00:00.0
468,1136,01,Myszkowska,1529,52.269919,21.056578,Metro Targówek Mieszkaniowy,2023-10-14 00:00:00.0
469,1136,02,Myszkowska,0816,52.269933,21.057567,Radzymińska,2023-10-14 00:00:00.0
470,1136,03,Myszkowska,0904,52.270558,21.057262,DKS Targówek,2023-10-14 00:00:00.0
471,1137,01,Metro Targówek Mieszkaniowy,1715,52.269505,21.050682,DKS Targówek,2023-10-14 00:00:00.0
472,1137,02,Metro Targówek Mieszkaniowy,1715,52.269392,21.051088,Myszkowska,2023-10-14 00:00:00.0
473,1137,82,Metro Targówek Mieszkaniowy,null,52.269392,21.051088,null,2023-10-14 00:00:00.0
474,1138,01,DKS Targówek,1715,52.272537,21.046052,Metro Targówek Mieszkaniowy,2023-10-14 00:00:00.0
475,1138,02,DKS Targówek,0904,52.273410,21.046352,Lusińska,2023-10-14 00:00:00.0
476,1138,03,DKS Targówek,1250,52.273190,21.045526,św.Wincentego,2023-10-14 00:00:00.0
477,1139,01,Handlowa,0904,52.273675,21.052467,DKS Targówek,2023-10-14 00:00:00.0
478,1139,02,Handlowa,2308,52.273833,21.053625,Trocka,2023-10-14 00:00:00.0
479,1139,03,Handlowa,0904,52.273076,21.054138,Myszkowska,2023-10-14 00:00:00.0
480,1140,01,Metro Trocka,2206,52.274977,21.056486,Radzymińska,2023-10-14 00:00:00.0
481,1140,02,Metro Trocka,2206,52.275580,21.054919,Metro Trocka,2023-10-14 00:00:00.0
482,1140,03,Metro Trocka,2308,52.274860,21.054946,Handlowa,2023-10-14 00:00:00.0
483,1140,06,Metro Trocka,2206,52.275705,21.054441,Gościeradowska,2023-10-14 00:00:00.0
484,1140,07,Metro Trocka,2206,52.276369,21.053010,Bieżuńska,2023-10-14 00:00:00.0
485,1140,08,Metro Trocka,2206,52.276490,21.052995,Bieżuńska,2023-10-14 00:00:00.0
486,1140,09,Metro Trocka,2206,52.276671,21.052787,Bieżuńska,2023-10-14 00:00:00.0
487,1140,10,Metro Trocka,2206,52.276544,21.053180,Bieżuńska,2023-10-14 00:00:00.0
488,1140,11,Metro Trocka,2206,52.276816,21.052319,Bieżuńska,2023-10-14 00:00:00.0
489,1140,12,Metro Trocka,2206,52.276764,21.052853,Handlowa,2023-10-14 00:00:00.0
490,1140,13,Metro Trocka,2206,52.276638,21.053261,Gościeradowska,2023-10-14 00:00:00.0
491,1140,14,Metro Trocka,2206,52.276280,21.053580,Bieżuńska,2023-10-14 00:00:00.0
492,1140,71,Metro Trocka,null,52.276329,21.052930,null,2023-10-14 00:00:00.0
493,1141,01,Metro Zacisze,1931,52.285114,21.061275,Kanał Bródnowski,2023-10-14 00:00:00.0
494,1141,02,Metro Zacisze,1931,52.285099,21.061330,Codzienna,2023-10-14 00:00:00.0
495,1142,01,Rogowska,2104,52.270406,21.041457,rondo Żaba,2023-10-14 00:00:00.0
496,1142,02,Rogowska,2104,52.271053,21.041984,Kołowa,2023-10-14 00:00:00.0
497,1143,01,Kołowa,2104,52.273204,21.042807,Rogowska,2023-10-14 00:00:00.0
498,1143,02,Kołowa,2104,52.274566,21.043069,Borzymowska,2023-10-14 00:00:00.0
499,1143,04,Kołowa,1250,52.273578,21.044004,DKS Targówek,2023-10-14 00:00:00.0
500,1144,01,Cm.Bródnowski,2104,52.278150,21.044071,Borzymowska,2023-10-14 00:00:00.0
501,1144,02,Cm.Bródnowski,2104,52.278754,21.044811,Gilarska,2023-10-14 00:00:00.0
502,1145,01,Żuromińska,2104,52.287714,21.048138,Gilarska,2023-10-14 00:00:00.0
503,1145,02,Żuromińska,2104,52.288736,21.048444,Kondratowicza,2023-10-14 00:00:00.0
504,1146,01,Metro Kondratowicza,1214,52.292233,21.046659,Szpital Bródnowski,2023-10-14 00:00:00.0
505,1146,01,Metro Kondratowicza,1214,52.292232,21.046715,Szpital Bródnowski,2023-11-09 00:00:00.0
506,1146,02,Metro Kondratowicza,1214,52.291943,21.049705,św.Wincentego,2023-10-14 00:00:00.0
507,1146,03,Metro Kondratowicza,1214,52.292182,21.049518,Malborska,2023-10-14 00:00:00.0
508,1146,03,Metro Kondratowicza,1214,52.292202,21.049749,Malborska,2024-01-01 00:00:00.0
509,1146,04,Metro Kondratowicza,1214,52.292141,21.053037,Przy Grodzisku,2023-10-14 00:00:00.0
510,1146,05,Metro Kondratowicza,2104,52.291570,21.051176,Żuromińska,2023-10-14 00:00:00.0
511,1146,06,Metro Kondratowicza,2104,52.293702,21.052829,Malborska,2023-10-14 00:00:00.0
512,1146,08,Metro Kondratowicza,2104,52.291140,21.050902,Kondratowicza,2023-10-14 00:00:00.0
513,1146,51,Metro Kondratowicza,null,52.290829,21.050231,null,2023-10-14 00:00:00.0
514,1146,52,Metro Kondratowicza,null,52.290961,21.050622,null,2023-10-14 00:00:00.0
515,1146,56,Metro Kondratowicza,null,52.292923,21.048816,null,2023-10-14 00:00:00.0
516,1147,01,Szpital Bródnowski,1214,52.292663,21.040728,Park Bródnowski,2023-10-14 00:00:00.0
517,1147,02,Szpital Bródnowski,1214,52.292315,21.042595,Metro Kondratowicza,2023-10-14 00:00:00.0
518,1147,03,Szpital Bródnowski,0309,52.292008,21.041442,Wyszogrodzka,2023-10-14 00:00:00.0
519,1147,04,Szpital Bródnowski,0309,52.292914,21.041848,Łojewska,2023-10-14 00:00:00.0
520,1147,04,Szpital Bródnowski,0309,52.292958,21.041847,Łojewska,2024-01-01 00:00:00.0
521,1148,01,Park Bródnowski,1214,52.293081,21.036503,Metro Bródno,2023-10-14 00:00:00.0
522,1148,01,Park Bródnowski,1214,52.292931,21.037629,Metro Bródno,2023-11-09 00:00:00.0
523,1148,02,Park Bródnowski,1214,52.292635,21.038115,Szpital Bródnowski,2023-10-14 00:00:00.0
524,1148,02,Park Bródnowski,1214,52.292769,21.036980,Szpital Bródnowski,2023-11-09 00:00:00.0
525,1149,01,Knapika,1520,52.296674,21.053154,Metro Kondratowicza,2023-10-14 00:00:00.0
526,1149,01,Knapika,1520,52.296679,21.053082,Metro Kondratowicza,2024-01-01 00:00:00.0
527,1149,02,Knapika,1520,52.296038,21.051306,Głębocka,2023-10-14 00:00:00.0
528,1150,01,Suwalska,1401,52.296007,21.032823,Kondratowicza,2023-10-14 00:00:00.0
529,1150,02,Suwalska,1401,52.296123,21.032985,Łojewska,2023-10-14 00:00:00.0
530,1150,04,Suwalska,1401,52.295376,21.032874,Łojewska,2023-10-14 00:00:00.0
531,1150,04,Suwalska,1401,52.295434,21.032877,Łojewska,2023-12-01 00:00:00.0
532,1150,51,Suwalska,null,52.295531,21.032794,null,2023-12-01 00:00:00.0
533,1151,01,Rolanda,0824,52.282364,21.053334,Samarytanka,2023-10-14 00:00:00.0
534,1151,02,Rolanda,0824,52.283842,21.052244,św.Wincentego,2023-10-14 00:00:00.0
