,Lines,Lon,VehicleNumber,Time,Lat,Brigade,nearest_stop,distance_to_stop,is_at_stop
14957,317,20.920288,6212,2024-02-19 10:23:34,52.196526,07,,,no
14959,186,21.03734,6214,2024-02-19 10:23:32,52.222458,018,4108,4134.6397966905515,no
14961,517,20.9796886,6216,2024-02-19 10:23:34,52.2169316,1,4116,113.91028426018396,no
14962,401,20.9202169,6217,2024-02-19 10:23:34,52.1967227,025,,,no
14963,177,20.920427,6218,2024-02-19 10:23:33,52.19669,09,R-11,158.8473402735723,no
14964,188,21.109272,6219,2024-02-19 10:23:32,52.245235,1,2266,46.106708088640225,no
14965,182,20.922287,6220,2024-02-19 10:23:34,52.196091,012,R-11,56.38166245820938,no
14966,177,20.921774,6221,2024-02-19 10:23:30,52.196388,08,R-11,70.71255664388188,no
14967,184,20.920084,6222,2024-02-19 10:23:30,52.19661,010,R-11,182.01973046714303,no
14968,401,20.919371,6223,2024-02-19 10:23:30,52.19677,025,,,no
14969,172,20.921398,6224,2024-02-19 10:23:34,52.197075,010,R-11,105.974429174698,no
14971,401,20.861696,6226,2024-02-19 10:23:34,52.190937,9,,,no
14972,105,20.980319,6227,2024-02-19 10:23:17,52.229976,5,5040,64.18272447808948,no
14973,523,20.921917,6228,2024-02-19 10:23:34,52.196308,025,R-11,65.61456840699752,no
14974,517,20.882732,6229,2024-02-19 10:23:31,52.19746,7,4218,124.22105240617167,no
14975,733,20.857103,6230,2024-02-19 10:23:33,52.114193,507,4347,4025.7231509763046,no
14976,717,20.92012,6231,2024-02-19 10:23:34,52.196629,069,R-11,179.57713705203315,no
14978,186,20.921466,6234,2024-02-19 10:23:27,52.196376,018,R-11,91.15627066166384,no
14979,401,20.922386,6235,2024-02-19 10:23:34,52.1962406,023,,,no
14980,523,21.03541,6236,2024-02-19 10:23:31,52.221794,14,7071,133.22182149618743,no
14982,186,20.920206,6238,2024-02-19 10:23:33,52.197392,019,R-11,194.50374999017993,no
14983,706,20.916962,6239,2024-02-19 10:23:34,52.150978,2,4158,40.618300682801966,no
14984,177,20.894121,6240,2024-02-19 10:23:33,52.203487,3,4216,50.279935221682145,no
14985,148,20.921471,6241,2024-02-19 10:23:34,52.196449,011,R-11,88.891787107068,no
14986,124,20.963291,6242,2024-02-19 10:23:31,52.15591,2,4024,5.6219307854585745,yes
14988,414,20.921701,6244,2024-02-19 10:23:34,52.196373,01,,,no
14989,L39,21.0214248,70001,2024-02-19 10:23:21,52.0798586,4,3165,1.274772286198824,yes
14991,L39,21.0340598,70004,2024-02-19 10:23:22,52.0998961,2,3793,115.10743398578707,no
14997,L14,21.1171461,70033,2024-02-19 10:23:31,52.0952471,1,3193,56.636446946070045,no
14999,L16,21.1692431,70035,2024-02-19 10:23:32,52.1289528,1,3790,177.65609033820814,no
15000,L-3,21.0308928,70036,2024-02-19 10:23:35,52.0829233,02,3165,727.02863975587,no
15002,L-1,20.9966911,70042,2024-02-19 10:22:59,52.0700379,2,3811,19.56811192924219,no
15003,L42,21.1238798,70043,2024-02-19 10:22:55,52.0882966,52,3355,76.51521213284593,no
15005,523,21.106775,7200,2024-02-19 10:23:35,52.247993,11,2108,25.191658340931088,no
15006,414,20.938862,7201,2024-02-19 10:23:34,52.194042,05,,,no
15008,105,20.95479,7203,2024-02-19 10:23:35,52.2276627,6,5043,98.11140278848877,no
15010,401,20.920635,7205,2024-02-19 10:23:34,52.196987,013,,,no
15012,414,20.921316,7207,2024-02-19 10:23:34,52.19648,03,,,no
15013,184,20.944408,7208,2024-02-19 10:23:32,52.243725,8,5101,12.160268165793257,yes
15014,711,20.943101,7209,2024-02-19 10:23:35,52.1754474,506,4015,49.0389792621323,no
15016,122,20.919376,7211,2024-02-19 10:23:33,52.196938,015,R-11,233.38886028309028,no
15017,177,20.897585,7212,2024-02-19 10:23:33,52.227703,6,5047,26.476806409054564,no
15019,191,20.948267,7214,2024-02-19 10:23:31,52.20956,7,4046,8.183460084042542,yes
15021,703,20.829784,7216,2024-02-19 10:23:32,52.055035,512,4266,15.884841716447262,no
15022,189,21.062319,7217,2024-02-19 10:23:34,52.171162,019,3093,1159.7779436980793,no
15024,401,20.9953149,7220,2024-02-19 10:23:34,52.187548,016,,,no
15025,717,20.8404379,7221,2024-02-19 10:23:31,52.1892685,64,4232,16.120545560173255,no
15027,728,20.880745,7223,2024-02-19 10:23:33,52.088909,1,4069,389.1844969470226,no
15028,190,20.936131,7224,2024-02-19 10:23:30,52.239983,10,5031,64.84346776245035,no
15029,112,21.019293,7225,2024-02-19 10:23:32,52.291485,9,1158,20.79261862844385,no
15030,713,20.770061,7226,2024-02-19 10:23:34,52.211308,2,5133,86.98216794403767,no
15031,189,21.084257,7227,2024-02-19 10:23:34,52.166466,020,3065,1960.2294874021504,no
15032,122,20.92053,7228,2024-02-19 10:23:33,52.197254,786,R-11,167.8506507905715,no
15033,317,21.027069,7229,2024-02-19 10:23:33,52.173389,06,,,no
15035,136,20.99365,7231,2024-02-19 10:23:34,52.186954,2,3260,107.62871804894144,no
15036,189,20.9198785,7232,2024-02-19 10:23:34,52.197297,023,4091,96.66856498151095,no
15037,189,20.919943,7233,2024-02-19 10:23:33,52.197426,024,4091,82.02356626160616,no
15038,177,20.8686349,7234,2024-02-19 10:23:33,52.1923414,4,4342,4.840772574469603,yes
15039,189,21.0689177,7235,2024-02-19 10:23:34,52.1812927,6,3065,6.855301641144116,yes
15040,112,20.913549,7236,2024-02-19 10:23:31,52.238804,10,5034,71.75390423540888,no
15041,189,20.995518,7237,2024-02-19 10:23:34,52.179581,10,3251,13.715161443086126,yes
15042,719,20.8413157,7238,2024-02-19 10:23:31,52.2508322,3,6115,47.00228575759668,no
15043,189,20.92378,7239,2024-02-19 10:23:33,52.197136,2,4090,27.556123804573136,no
15044,190,21.062666,7240,2024-02-19 10:23:32,52.271397,13,1056,108.90263044227636,no
15045,189,21.068893,7241,2024-02-19 10:23:32,52.181278,7,3065,6.088341156218496,yes
15046,172,20.955542,7242,2024-02-19 10:23:33,52.212044,4,4027,5.058539279507934,yes
15047,189,21.018799,7243,2024-02-19 10:23:33,52.173512,4,3011,11.774778315974682,yes
15048,172,21.035448,7244,2024-02-19 10:23:35,52.201542,7,3027,82.84161820053797,no
15049,177,20.904001,7245,2024-02-19 10:23:32,52.239265,2,5035,110.04468744603955,no
15050,719,20.83647,7247,2024-02-19 10:23:34,52.248531,5,6150,5.690925090721892,yes
15051,317,20.978727,7248,2024-02-19 10:23:32,52.179707,2,,,no
15052,189,20.9551602,7249,2024-02-19 10:23:34,52.1907604,11,4011,148.330305157602,no
15053,523,21.084864,7250,2024-02-19 10:23:33,52.245434,13,2008,51.38168649822605,no
15054,189,20.9156434,7251,2024-02-19 10:23:33,52.2275375,13,5058,102.31148848153924,no
15055,189,20.9008735,7252,2024-02-19 10:23:35,52.2388857,15,5050,30.691076872816293,no
15056,189,20.896969,7253,2024-02-19 10:23:32,52.23159,16,5048,61.5775088613972,no
15057,171,21.0433222,7254,2024-02-19 10:23:32,52.2228779,5,,,no
15059,184,20.965908,7256,2024-02-19 10:23:33,52.218086,1,4044,5.130193313424912,yes
15060,190,21.076172,7257,2024-02-19 10:23:34,52.287735,4,1060,1.8142726097678397,yes
15061,189,20.976196,7258,2024-02-19 10:23:32,52.184498,3,4084,84.145112029115,no
15063,158,21.082815,7301,2024-02-19 10:23:33,52.240128,4,2137,196.00902345003854,no
15065,507,21.055693,7303,2024-02-19 10:23:34,52.238609,4,2138,9.322821874517109,yes
15067,525,21.003774,7305,2024-02-19 10:23:35,52.2295276,8,7002,9.90980641381033,yes
15069,521,21.0201072,7307,2024-02-19 10:23:34,52.2314474,2,7041,169.51991810399667,no
15071,158,20.96134,7309,2024-02-19 10:23:31,52.216766,7,4045,128.10521681607472,no
15072,507,21.008148,7310,2024-02-19 10:23:31,52.229202,3,7013,131.21163685396388,no
15073,525,21.117189,7311,2024-02-19 10:23:33,52.234886,3,R-10,220.23366227679827,no
15074,199,21.1037044,7312,2024-02-19 10:23:34,52.2947544,4,1329,14.890011165096965,yes
15075,182,21.07118,7313,2024-02-19 10:23:30,52.230511,6,2098,178.98497790158578,no
15077,202,21.073746,7315,2024-02-19 10:23:32,52.250168,542,2116,9.85704790576282,yes
15078,402,21.025528,7316,2024-02-19 10:23:31,52.173382,3,,,no
15080,102,21.107981,7318,2024-02-19 10:23:34,52.249195,548,2108,31.838729130704845,no
15081,162,21.030088,7319,2024-02-19 10:23:34,52.249672,4,1220,63.25156112106915,no
15082,171,20.911366,7320,2024-02-19 10:23:34,52.246925,451,,,no
15083,523,20.97567,7321,2024-02-19 10:23:33,52.218086,15,4116,48.21534668406951,no
15084,523,20.898308,7322,2024-02-19 10:23:31,52.258514,2,5055,11.68438524891396,yes
15085,188,21.06543,7323,2024-02-19 10:23:32,52.229172,3,2097,128.75277209409626,no
15086,158,20.9492924,7324,2024-02-19 10:23:33,52.2116284,5,4126,6.817769946857264,yes
15087,102,21.044121,7326,2024-02-19 10:23:30,52.248734,545,1001,57.34742417458338,no
15089,153,21.1169372,7328,2024-02-19 10:23:33,52.234972,04,R-10,235.31141691471694,no
15090,188,21.014976,7329,2024-02-19 10:23:30,52.21685,08,7006,42.889228924990114,no
15092,158,20.972471,7330,2024-02-19 10:23:32,52.220287,6,4043,48.92467826726987,no
15093,507,21.0527532,7331,2024-02-19 10:23:34,52.2381967,8,2131,164.58073074247272,no
15094,158,21.081381,7332,2024-02-19 10:23:31,52.235752,8,2100,20.477238272790974,no
15095,525,21.012327,7333,2024-02-19 10:23:34,52.228645,7,7013,55.81843758952825,no
15096,103,21.1143647,7334,2024-02-19 10:23:33,52.2341241,1,5041,9300.871130448406,no
15098,250,20.863846,743,2024-02-19 10:23:34,52.359348,2,6143,2886.0731729388563,no
15099,750,20.81753,744,2024-02-19 10:23:32,52.351871,3,6660,6.922889590673479,yes
15100,110,20.92285,748,2024-02-19 10:23:35,52.281498,4,6026,5.452362098429187,yes
15101,750,20.864891,749,2024-02-19 10:23:30,52.360268,3,6633,342.8516257209317,no
15102,150,20.904531,750,2024-02-19 10:23:32,52.329308,3,6625,115.94143233468043,no
15103,N56,20.864887,753,2024-02-19 10:23:31,52.360455,1,6807,1294.6314082374338,no
15104,150,20.86474,754,2024-02-19 10:23:35,52.360271,09,6807,1272.980241858239,no
15105,850,20.937635,755,2024-02-19 10:23:20,52.303871,2,,,no
15106,150,20.902206,756,2024-02-19 10:23:32,52.328693,6,6625,71.78512623877641,no
15107,750,20.863768,757,2024-02-19 10:23:33,52.357124,2,6633,62.27821986653642,no
15108,150,20.933678,762,2024-02-19 10:23:34,52.30534,5,6016,4.596477304361893,yes
15109,250,20.905125,763,2024-02-19 10:23:35,52.295166,2,6068,20.48668227123318,no
15110,250,20.864954,769,2024-02-19 10:23:34,52.360218,04,6143,2946.9971687871503,no
15111,507,21.1024402,7700,2024-02-19 10:23:31,52.2219722,6,2148,21.014219600268515,no
15113,507,21.1169424,7702,2024-02-19 10:23:35,52.2342791,09,R-10,158.13126413236952,no
15114,521,21.1669435,7703,2024-02-19 10:23:34,52.205729,1,2039,66.27395536637681,no
15116,521,20.963859,7705,2024-02-19 10:23:34,52.2078762,3,4119,7.327692245624516,yes
15117,507,21.0893697,7706,2024-02-19 10:23:34,52.2254951,7,2146,163.4522834356305,no
15118,402,21.0458746,7707,2024-02-19 10:23:34,52.1880462,4,,,no
15121,105,20.9011339,7710,2024-02-19 10:23:34,52.2391732,7,5050,9.11539798542802,yes
15122,136,20.9652505,7711,2024-02-19 10:23:34,52.2477385,11,5124,6.984704945336489,yes
15124,190,20.9577152,7713,2024-02-19 10:23:34,52.2377854,6,5028,22.169405295550888,no
15125,190,21.0331912,7714,2024-02-19 10:23:34,52.2541136,014,1003,3.9095620851241186,yes
15126,187,21.0059336,7715,2024-02-19 10:23:34,52.2173341,6,7093,3.53402148585733,yes
15127,190,21.0692276,7716,2024-02-19 10:23:34,52.2797351,9,1058,20.252750677427287,no
15128,189,20.9209641,7717,2024-02-19 10:23:34,52.1959774,017,R-11,140.43529071609197,no
15129,414,20.9208229,7718,2024-02-19 10:23:34,52.1972092,04,,,no
15132,517,20.86172,7720,2024-02-19 10:23:34,52.1909244,8,4221,2.592747058973862,yes
15133,112,21.0054177,7721,2024-02-19 10:23:34,52.2914859,4,1013,189.37958436141946,no
15134,721,20.8957463,7722,2024-02-19 10:23:34,52.1261461,1,4066,148.8995170517213,no
15136,743,20.9006632,7724,2024-02-19 10:23:34,52.2392185,1,5050,23.840843391392372,no
15137,189,20.920749,7725,2024-02-19 10:23:27,52.196505,018,R-11,137.00112394137332,no
15140,188,21.0196746,7728,2024-02-19 10:23:34,52.2180522,013,7009,4.883647547274308,yes
15141,719,20.5875137,7729,2024-02-19 10:23:34,52.2578467,1,6166,85.1495382195481,no
15142,750,20.876324333,773,2024-02-19 10:23:35,52.352029833,07,6631,72.88132050159822,no
15143,509,20.9466546,7730,2024-02-19 10:23:34,52.3400002,9,1947,4.227498097899768,yes
15146,125,21.1173625,7733,2024-02-19 10:22:57,52.2338676,07,R-10,106.50831851961794,no
15148,158,21.0102405,7735,2024-02-19 10:23:35,52.2296856,9,7013,21.854818428618103,no
15149,514,21.2437544,7736,2024-02-19 10:23:35,52.2486066,1,2285,5.5079681120263855,yes
15150,525,21.1283452,7737,2024-02-19 10:23:34,52.2335854,2,2015,197.57806789086504,no
15151,202,21.1289165,7738,2024-02-19 10:23:35,52.2401104,541,2259,13.920077284984927,yes
15152,507,21.0052959,7739,2024-02-19 10:23:33,52.2296016,2,7002,4.339859045426163,yes
15155,507,21.0936471,7742,2024-02-19 10:23:31,52.2249152,5,2146,32.51005342376934,no
15159,E-2,21.1164869,7746,2024-02-19 10:23:34,52.2349737,01,,,no
15160,502,21.0155882,7747,2024-02-19 10:23:34,52.2188657,462,7006,10.904423975749276,yes
15161,502,21.2372699,7748,2024-02-19 10:23:34,52.2161919,465,2348,75.29516312414371,no
15162,150,20.930904,775,2024-02-19 10:23:23,52.291729,4,6059,32.336029081624076,no
15163,520,21.0020437,7750,2024-02-19 10:23:34,52.2431882,7,7016,11.629927731383276,yes
15164,188,21.1160714,7751,2024-02-19 10:23:34,52.2349794,012,R-10,187.5283309924518,no
15168,182,21.1129377,7755,2024-02-19 10:23:34,52.2362752,3,2105,0.4992020364960757,yes
15169,182,21.1123725,7757,2024-02-19 10:23:32,52.236646,5,2105,9.779286919063926,yes
15170,125,21.0447382,7758,2024-02-19 10:23:34,52.2485281,4,1001,10.14610021910121,yes
15171,182,21.003361,7759,2024-02-19 10:23:33,52.2170716,7,7093,181.5078654445083,no
15172,750,20.762554,776,2024-02-19 10:23:35,52.387566,4,6653,40.082472959893394,no
15173,250,20.88361,777,2024-02-19 10:23:35,52.305798,1,6036,272.5713308647156,no
15174,250,20.9276213,778,2024-02-19 10:23:25,52.2911208,3,6059,7.996556485587694,yes
15175,850,20.9463349,779,2024-02-19 10:23:36,52.2936755,03,,,no
15177,145,21.1163707,7801,2024-02-19 10:23:34,52.233607,016,R-10,116.0491602655041,no
15178,145,21.0409319,7802,2024-02-19 10:23:35,52.2889556,1,1155,2.1463174562984384,yes
15179,145,21.0005999,7803,2024-02-19 10:23:34,52.2912727,3,1013,12.264945380044283,yes
15180,145,21.0983649,7804,2024-02-19 10:23:34,52.2860709,11,1065,215.6304792801418,no
15181,141,21.0307722,7805,2024-02-19 10:23:35,52.2064987,7,3026,91.8340903515951,no
15182,141,20.9909501,7806,2024-02-19 10:23:34,52.1972344,1,3255,82.50193460805205,no
15183,146,21.1181947,7807,2024-02-19 10:23:34,52.234111,06,R-10,134.66793782266032,no
15185,143,20.9924687,7809,2024-02-19 10:23:34,52.2163287,8,4029,11.423855730859927,yes
15186,188,21.1632196,7810,2024-02-19 10:23:34,52.2094095,011,R-10,4067.2168929552,no
15187,141,21.1019642,7811,2024-02-19 10:23:34,52.2421499,4,2011,74.48014235481139,no
15188,143,21.1386728,7812,2024-02-19 10:23:34,52.2440926,5,2067,70.9087778672983,no
15189,151,21.1071024,7813,2024-02-19 10:23:34,52.2295934,3,2502,31.114175385992485,no
15190,182,21.0680044,7814,2024-02-19 10:23:34,52.2300697,2,2098,49.67016251462895,no
15191,125,21.0464507,7815,2024-02-19 10:23:34,52.2483302,5,1001,111.76034783737013,no
15192,202,21.0713532,7816,2024-02-19 10:23:34,52.2502344,544,2413,19.03049929569221,no
15193,102,21.042167,7817,2024-02-19 10:23:34,52.2422865,546,1231,23.52959323684292,no
15195,150,20.8644261,782,2024-02-19 10:23:16,52.3599028,010,6807,1229.614453538611,no
15198,151,21.1140374,7822,2024-02-19 10:23:34,52.2351652,06,R-10,100.85493612422383,no
15201,141,21.0474176,7825,2024-02-19 10:23:34,52.2120832,6,3057,26.24830811729878,no
15202,514,21.0879751,7826,2024-02-19 10:23:29,52.2360033,2,2101,21.97519641527616,no
15203,141,21.1154267,7827,2024-02-19 10:23:34,52.2347555,3,R-10,137.3118533599106,no
15205,125,21.1303571,7829,2024-02-19 10:23:34,52.2329102,1,2016,9.69797835585513,yes
15206,525,21.1804882,7831,2024-02-19 10:23:34,52.2069742,3,2029,6.2215481120308835,yes
15208,145,21.1014632,7833,2024-02-19 10:23:32,52.2425707,9,2011,19.581937014541467,no
15210,507,21.0039849,7835,2024-02-19 10:23:34,52.2309312,1,7002,109.6472567071265,no
15215,523,20.9559077,7840,2024-02-19 10:23:34,52.2318517,16,5007,49.38083540346775,no
15218,502,21.1083874,7843,2024-02-19 10:23:34,52.2334089,468,2103,9.461028222388075,yes
15219,402,21.0441166,7844,2024-02-19 10:23:35,52.1765177,7,,,no
15220,151,21.0862156,7845,2024-02-19 10:23:34,52.2355995,04,2101,4.850515242352659,yes
15222,502,21.160436,7847,2024-02-19 10:23:33,52.2260038,464,2020,5.75077267706496,yes
15229,188,21.1004767,7854,2024-02-19 10:23:35,52.2397279,07,2109,788.111310779296,no
15232,720,21.1011157,7857,2024-02-19 10:23:35,52.2426454,2,2011,5.690087857166489,yes
15234,509,20.9469171,7859,2024-02-19 10:23:33,52.3401256,10,1947,18.721504432283723,no
15236,162,21.0680874,7861,2024-02-19 10:23:34,52.1918841,2,3090,2.329141468465632,yes
15237,145,21.0986056,7862,2024-02-19 10:23:34,52.2430192,7,2011,150.94503047268444,no
15239,523,21.1156172,7864,2024-02-19 10:23:34,52.233573,9,R-10,156.93755728774227,no
15241,145,21.0834438,7866,2024-02-19 10:23:31,52.2866616,5,1304,27.058465456955236,no
15243,523,20.9130201,7868,2024-02-19 10:23:33,52.239249,1,5034,67.7871120025094,no
15244,125,21.1294884,7869,2024-02-19 10:23:35,52.2324935,3,2015,63.14038314103511,no
15245,509,21.0602779,7870,2024-02-19 10:23:35,52.2338295,15,2140,112.96953065203897,no
15246,520,21.1179154,7871,2024-02-19 10:23:34,52.232547,4,R-10,42.768338684996884,no
15247,202,21.0419304,7872,2024-02-19 10:23:35,52.2420525,543,1231,7.150034516379736,yes
15250,502,21.2426719,7875,2024-02-19 10:23:35,52.2229624,467,2275,184.894192679756,no
15251,502,21.0173851,7876,2024-02-19 10:23:34,52.2173681,1,7006,152.63798487042177,no
15252,151,21.1046138,7877,2024-02-19 10:23:30,52.2303046,1,2502,15.25177770972496,no
15255,523,21.1000152,7880,2024-02-19 10:23:34,52.2475612,12,2110,118.35466546089862,no
15256,168,21.000055,7881,2024-02-19 10:23:34,52.1888857,2,3240,55.0515017907853,no
15257,151,21.0158405,7882,2024-02-19 10:23:35,52.2174457,2,7006,75.50864011219954,no
15258,502,21.0872227,7883,2024-02-19 10:23:34,52.2362709,463,2101,54.19879431445033,no
15260,523,20.8980976,7885,2024-02-19 10:23:34,52.2582625,4,5055,21.638555120141202,no
15261,514,21.1682352,7886,2024-02-19 10:23:34,52.2525854,4,2318,20.687559579579702,no
15263,411,21.1173631,7888,2024-02-19 10:23:34,52.2333697,04,,,no
15266,L48,21.2751175,80101,2024-02-19 10:23:36,52.235543,1,,,no
15267,L47,21.3185101,80102,2024-02-19 10:23:33,52.2430291,1,,,no
15269,L47,21.2699629,80104,2024-02-19 10:23:31,52.2515931,02,,,no
15271,L43,21.2303431,80106,2024-02-19 10:23:20,52.4468068,882,1965,15355.085112695335,no
15273,L26,21.1870616,80108,2024-02-19 10:23:33,52.3150186,2,,,no
15274,L26,21.1508466,80109,2024-02-19 10:23:36,52.310311,1,,,no
15276,L37,21.2178964,80112,2024-02-19 10:23:35,52.3439345,1,1700,280.4311426784521,no
15278,L43,21.1576448,80114,2024-02-19 10:23:36,52.3061275,681,1860,8.20818454901685,yes
15279,L45,21.106494,80115,2024-02-19 10:23:35,52.3306221,1,1249,222.79684131529004,no
15280,L40,21.260019,80116,2024-02-19 10:22:58,52.3521268,2,1393,93.79104037499884,no
15281,L-3,21.016457,80117,2024-02-19 10:23:35,52.0678026,1,3169,13.292449038188865,yes
15282,L35,21.3162401,80118,2024-02-19 10:23:35,52.3695864,1,1742,112.50871258252265,no
15285,L46,21.1545661,80122,2024-02-19 10:23:35,52.2964016,682,1848,68.17693873512164,no
15291,504,21.0655308,8302,2024-02-19 10:23:31,52.1312126,1,3282,43.18644359563883,no
15292,174,20.99725,8303,2024-02-19 10:23:31,52.1876966,09,R-07,113.76640705214402,no
15293,187,20.862075,8304,2024-02-19 10:23:17,52.190801,3,4221,26.115462273157792,no
15294,174,21.018075,8305,2024-02-19 10:23:32,52.1874648,6,3110,28.901868054892752,no
15295,148,21.050845,8306,2024-02-19 10:23:28,52.1596466,4,3151,19.585810237666337,no
15296,317,20.9963965,8307,2024-02-19 10:23:29,52.1877475,5,,,no
15297,141,21.1146483,8308,2024-02-19 10:23:30,52.238735,5,2105,286.56546820723906,no
15298,189,20.9249446,8309,2024-02-19 10:23:33,52.1965071,12,4090,4.975037503573837,yes
15299,193,20.9970426,8310,2024-02-19 10:23:35,52.1865321,07,R-07,227.42907605101934,no
15300,172,21.024104,8311,2024-02-19 10:23:30,52.1985703,1,3005,54.72915621550145,no
15301,168,20.995808,8312,2024-02-19 10:23:34,52.1929988,3,3256,16.26908462905777,no
15302,136,21.054984,8313,2024-02-19 10:23:32,52.1470286,6,3142,34.56085741288573,no
15305,148,21.0938783,8316,2024-02-19 10:23:30,52.2151716,8,2205,461.13672909649944,no
15306,317,20.99698,8317,2024-02-19 10:23:30,52.1876921,4,,,no
15307,143,21.1773413,8318,2024-02-19 10:23:34,52.2569506,4,2086,11.7833345143844,yes
15308,168,21.0054043,8319,2024-02-19 10:23:33,52.2024691,4,3125,22.261024765072445,no
15309,504,21.024515,8320,2024-02-19 10:23:33,52.1514721,2,3013,375.8287758209474,no
15310,193,20.9970218,8321,2024-02-19 10:23:31,52.1865076,08,R-07,229.71384015141317,no
15312,138,21.023815,8323,2024-02-19 10:23:32,52.2190256,9,7037,166.5937926435106,no
